2.86	1.2182515	193.890748154	37.338726	0.0065170718
2.88	1.218291	193.897034774	37.354312	0.0066614745
2.9	1.2183313	193.903448719	37.36974	0.0068075227
2.92	1.2183726	193.910021818	37.385002	0.0069552163
2.94	1.2184148	193.916738156	37.400098	0.0071045551
2.96	1.2184578	193.923581819	37.415022	0.0072555387
2.98	1.2185018	193.930584636	37.429772	0.0074081666
3	1.2185466	193.937714778	37.444342	0.007562438
3.02	1.2185925	193.94501999	37.45873	0.0077183521
3.04	1.2186392	193.952452526	37.47293	0.007875908
3.06	1.2186869	193.960044216	37.486942	0.0080351044
3.08	1.2187356	193.967795062	37.500758	0.00819594
3.1	1.2187852	193.975689147	37.514376	0.0083584133
3.12	1.2188358	193.983742387	37.527794	0.0085225226
3.14	1.2188874	193.991954782	37.541006	0.0086882661
3.16	1.21894	194.000326332	37.554008	0.0088556415
3.18	1.2189936	194.008857037	37.566798	0.0090246466
3.2	1.2190482	194.017546897	37.57937	0.0091952788
3.22	1.2191039	194.026411828	37.591722	0.0093675353
3.24	1.2191605	194.035419997	37.60385	0.009541413
3.26	1.2192183	194.044619153	37.615748	0.0097169085
3.28	1.2192771	194.053977464	37.627416	0.0098940182
3.3	1.2193369	194.063494929	37.638844	0.010072738
3.32	1.2193979	194.073203381	37.650034	0.010253063
3.34	1.2194599	194.083070987	37.660978	0.010434989
3.36	1.219523	194.093113664	37.671674	0.010618511
3.38	1.2195872	194.103331412	37.682116	0.010803622
3.4	1.2196526	194.113740145	37.6923	0.010990315
3.42	1.219719	194.124308033	37.702224	0.011178584
3.44	1.2197866	194.135066907	37.71188	0.011368421
3.46	1.2198554	194.146016767	37.721266	0.011559816
3.48	1.2199252	194.157125782	37.730376	0.011752759
3.5	1.2199963	194.168441699	37.739206	0.01194724
3.52	1.2200685	194.179932686	37.74775	0.012143244
3.54	1.2201419	194.191614659	37.756004	0.012340757
3.56	1.2202165	194.203487617	37.76396	0.012539763
3.58	1.2202923	194.215551562	37.771616	0.012740242
3.6	1.2203693	194.227806493	37.778964	0.012942172
3.62	1.2204475	194.240252409	37.785998	0.013145526
3.64	1.2205269	194.252889312	37.792712	0.013350275
3.66	1.2206076	194.265733116	37.7991	0.013556383
3.68	1.2206895	194.278767905	37.805152	0.013763806
3.7	1.2207726	194.291993681	37.810862	0.013972492
3.72	1.220857	194.305426358	37.81622	0.01418238
3.74	1.2209427	194.319065937	37.82122	0.014393393
3.76	1.2210296	194.332896502	37.825848	0.014605435
3.78	1.2211179	194.346949883	37.830098	0.014818388
3.8	1.2212073	194.361178335	37.833954	0.015032102
3.82	1.2212981	194.375629604	37.837406	0.015246381
3.84	1.2213902	194.390287774	37.840438	0.015460975
3.86	1.2214835	194.40513693	37.843034	0.015675548
3.88	1.2215782	194.420208903	37.845178	0.015889648
3.9	1.2216741	194.435471862	37.846852	0.016102655
3.92	1.2217712	194.450925807	37.848032	0.016313705
3.94	1.2218697	194.466602569	37.848702	0.016521569
3.96	1.2219694	194.482470317	37.84884	0.016724493
3.98	1.2220702	194.498513135	37.84844	0.016919991
4	1.2221722	194.514746939	37.84751	0.017104744
4.02	1.2222753	194.531155814	37.846116	0.01727518
4.04	1.2223794	194.547723844	37.844418	0.017430544
4.06	1.2224843	194.564419197	37.84276	0.017581065
4.08	1.2225902	194.581273706	37.841634	0.017754764
4.1	1.2226973	194.5983192	37.841434	0.017977966
4.12	1.2228059	194.615603427	37.842164	0.018245432
4.14	1.2229162	194.633158217	37.84353	0.018533794
4.16	1.2230282	194.650983571	37.845212	0.018826401
4.18	1.2231419	194.669079488	37.84697	0.019116514
4.2	1.2232574	194.687461884	37.84865	0.01940253
4.22	1.2233746	194.706114843	37.850158	0.019684713
4.24	1.2234934	194.72502245	37.851432	0.019963826
4.26	1.223614	194.744216536	37.852434	0.020240655
4.28	1.2237362	194.76366527	37.85314	0.020515881
4.3	1.22386	194.783368652	37.853534	0.020790054
4.32	1.2239855	194.803342598	37.853602	0.021063614
4.34	1.2241126	194.823571191	37.853336	0.021336908
4.36	1.2242413	194.844054432	37.852732	0.021610211
4.38	1.2243717	194.864808237	37.851784	0.021883742
4.4	1.2245038	194.885832605	37.85049	0.022157678
4.42	1.2246374	194.907095705	37.848846	0.022432162
4.44	1.2247728	194.928645285	37.84685	0.02270731
4.46	1.2249097	194.950433596	37.844502	0.022983218
4.48	1.2250484	194.972508387	37.841798	0.023259965
4.5	1.2251887	194.994837825	37.838738	0.023537616
4.52	1.2253306	195.017421912	37.835322	0.023816227
4.54	1.2254743	195.040292477	37.831548	0.024095843
4.56	1.2256196	195.06341769	37.827414	0.024376504
4.58	1.2257666	195.086813467	37.822922	0.024658243
4.6	1.2259153	195.110479807	37.81807	0.024941087
4.62	1.2260657	195.13441671	37.812856	0.025225061
4.64	1.2262178	195.158624177	37.807282	0.025510185
4.66	1.2263716	195.183102208	37.801344	0.025796475
4.68	1.2265271	195.207850801	37.795046	0.026083948
4.7	1.2266844	195.232885874	37.788382	0.026372614
4.72	1.2268434	195.25819151	37.781356	0.026662486
4.74	1.2270041	195.283767709	37.773964	0.026953571
4.76	1.2271666	195.309630387	37.76621	0.027245878
4.78	1.2273308	195.335763629	37.758088	0.027539413
4.8	1.2274968	195.362183349	37.749602	0.027834181
4.82	1.2276646	195.388889549	37.740748	0.028130187
4.84	1.2278342	195.415882227	37.73153	0.028427434
4.86	1.2280055	195.443145469	37.721942	0.028725924
4.88	1.2281786	195.47069519	37.711988	0.029025661
4.9	1.2283536	195.498547305	37.701666	0.029326644
4.92	1.2285303	195.526669983	37.690974	0.029628876
4.94	1.2287089	195.555095056	37.679914	0.029932356
4.96	1.2288893	195.583806608	37.668486	0.030237084
4.98	1.2290715	195.612804638	37.656688	0.030543061
5	1.2292555	195.642089148	37.64452	0.030850286
5.02	1.2294414	195.671676052	37.631982	0.031158757
5.04	1.2296292	195.70156535	37.619072	0.031468473
5.06	1.2298188	195.731741127	37.605792	0.031779432
5.08	1.2300103	195.762219299	37.592142	0.032091633
5.1	1.2302036	195.792983949	37.57812	0.032405074
5.12	1.2303989	195.82406691	37.563726	0.032719752
5.14	1.230596	195.855436349	37.54896	0.033035665
5.16	1.230795	195.887108183	37.533824	0.03335281
5.18	1.230996	195.919098326	37.518314	0.033671185
5.2	1.2311988	195.951374949	37.502432	0.033990786
5.22	1.2314036	195.983969881	37.486176	0.03431161
5.24	1.2316103	196.016867208	37.46955	0.034633655
5.26	1.2318189	196.050066929	37.452548	0.034956917
5.28	1.2320295	196.08358496	37.435176	0.035281392
5.3	1.232242	196.117405385	37.41743	0.035607078
5.32	1.2324564	196.151528205	37.39931	0.035933969
5.34	1.2326729	196.18598525	37.380816	0.036262064
5.36	1.2328913	196.22074469	37.36195	0.036591357
5.38	1.2331117	196.255822439	37.342712	0.036921845
5.4	1.2333341	196.291218499	37.323098	0.037253524
5.42	1.2335584	196.326916953	37.303112	0.037586391
5.44	1.2337848	196.362949632	37.282754	0.03792044
5.46	1.2340131	196.399284705	37.26202	0.038255667
5.48	1.2342435	196.435954004	37.240916	0.038592069
5.5	1.2344759	196.472941613	37.219436	0.038929642
5.52	1.2347104	196.510263447	37.197584	0.03926838
5.54	1.2349468	196.547887676	37.17536	0.039608279
5.56	1.2351853	196.585846129	37.152764	0.039949336
5.58	1.2354259	196.624138809	37.129794	0.040291544
5.6	1.2356685	196.662749798	37.106452	0.040634901
5.62	1.2359132	196.701695013	37.082736	0.040979401
5.64	1.2361599	196.740958537	37.05865	0.04132504
5.66	1.2364087	196.780556287	37.034192	0.041671813
5.68	1.2366596	196.820488262	37.009362	0.042019715
5.7	1.2369126	196.860754463	36.984162	0.042368741
5.72	1.2371677	196.901354889	36.95859	0.042718887
5.74	1.2374249	196.94228954	36.932646	0.043070148
5.76	1.2376842	196.983558417	36.906334	0.043422519
5.78	1.2379456	197.025161519	36.87965	0.043775995
5.8	1.2382092	197.067114762	36.852598	0.044130571
5.82	1.2384748	197.109386315	36.825176	0.044486242
5.84	1.2387426	197.152008009	36.797386	0.044843003
5.86	1.2390126	197.194979843	36.769226	0.045200849
5.88	1.2392847	197.238285903	36.740698	0.045559775
5.9	1.2395589	197.281926189	36.711804	0.045919775
5.92	1.2398353	197.325916615	36.682542	0.046280845
5.94	1.2401139	197.370257182	36.652912	0.04664298
5.96	1.2403946	197.414931974	36.622918	0.047006174
5.98	1.2406776	197.459972823	36.592556	0.047370422
6	1.2409627	197.505347898	36.56183	0.047735718
6.02	1.24125	197.551073113	36.53074	0.048102058
6.04	1.2415395	197.597148469	36.499286	0.048469436
6.06	1.2418312	197.643573966	36.467468	0.048837846
6.08	1.2421252	197.690365519	36.435288	0.049207283
6.1	1.2424213	197.737491298	36.402744	0.049577743
6.12	1.2427197	197.784983133	36.36984	0.049949219
6.14	1.2430203	197.832825109	36.336576	0.050321705
6.16	1.2433231	197.881017225	36.30295	0.050695197
6.18	1.2436282	197.929575398	36.268964	0.051069689
6.2	1.2439356	197.978499628	36.234622	0.051445175
6.22	1.2442451	198.027758083	36.19992	0.051821649
6.24	1.244557	198.07739851	36.16486	0.052199107
6.26	1.2448711	198.127389077	36.129444	0.052577542
6.28	1.2451875	198.177745701	36.093674	0.052956948
6.3	1.2455061	198.228452466	36.057548	0.053337321
6.32	1.2458271	198.279541203	36.021068	0.053718653
6.34	1.2461503	198.33098008	35.984234	0.054100941
6.36	1.2464759	198.38280093	35.947048	0.054484176
6.38	1.2468037	198.43497192	35.90951	0.054868355
6.4	1.2471338	198.487508967	35.871622	0.05525347
6.42	1.2474663	198.540427986	35.833384	0.055639517
6.44	1.247801	198.593697145	35.794796	0.056026488
6.46	1.2481381	198.647348276	35.755862	0.056414379
6.48	1.2484775	198.701365464	35.71658	0.056803183
6.5	1.2488193	198.755764624	35.676952	0.057192895
6.52	1.2491634	198.810529839	35.63698	0.057583507
6.54	1.2495098	198.865661112	35.596664	0.057975015
6.56	1.2498586	198.921174356	35.556004	0.058367412
6.58	1.2502097	198.977053656	35.515004	0.058760692
6.6	1.2505632	199.033314929	35.47366	0.059154849
6.62	1.2509191	199.089958173	35.43198	0.059549876
6.64	1.2512774	199.146983389	35.389958	0.059945768
6.66	1.251638	199.204374662	35.3476	0.060342518
6.68	1.252001	199.262147906	35.304906	0.060740121
6.7	1.2523663	199.320287207	35.261876	0.061138569
6.72	1.2527341	199.378824395	35.218512	0.061537857
6.74	1.2531043	199.437743555	35.174816	0.061937978
6.76	1.2534769	199.497044687	35.130786	0.062338925
6.78	1.2538518	199.556711875	35.086428	0.062740693
6.8	1.2542292	199.61677695	35.04174	0.063143275
6.82	1.254609	199.677223998	34.996722	0.063546665
6.84	1.2549913	199.738068932	34.95138	0.063950856
6.86	1.2553759	199.799279923	34.90571	0.064355841
6.88	1.255763	199.860888802	34.859718	0.064761615
6.9	1.2561525	199.922879652	34.813402	0.06516817
6.92	1.2565445	199.98526839	34.766764	0.0655755
6.94	1.2569389	200.048039099	34.719806	0.065983598
6.96	1.2573357	200.111191781	34.672528	0.066392458
6.98	1.257735	200.17474235	34.624934	0.066802073
7	1.2581368	200.238690806	34.577024	0.067212436
7.02	1.258541	200.303021234	34.528798	0.067623541
7.04	1.2589477	200.367749549	34.480258	0.068035381
7.06	1.2593569	200.432875752	34.431408	0.068447949
7.08	1.2597685	200.498383926	34.382246	0.068861238
7.1	1.2601827	200.564305904	34.332776	0.069275242
7.12	1.2605993	200.630609853	34.282998	0.069689953
7.14	1.2610184	200.69731169	34.232914	0.070105365
7.16	1.26144	200.764411414	34.182526	0.070521471
7.18	1.261864	200.83189311	34.131834	0.070938264
7.2	1.2622906	200.899788608	34.08084	0.071355736
7.22	1.2627197	200.968081995	34.029548	0.071773881
7.24	1.2631513	201.036773268	33.977956	0.072192692
7.26	1.2635854	201.105862429	33.926066	0.072612162
7.28	1.2640221	201.175365392	33.873884	0.073032284
7.3	1.2644612	201.245250328	33.821406	0.07345305
7.32	1.2649029	201.315549066	33.768636	0.073874453
7.34	1.2653471	201.386245692	33.715576	0.074296487
7.36	1.2657938	201.457340205	33.662228	0.074719144
7.38	1.2662431	201.528848521	33.608592	0.075142417
7.4	1.2666949	201.600754724	33.55467	0.075566298
7.42	1.2671493	201.67307473	33.500466	0.075990781
7.44	1.2676062	201.745792624	33.445978	0.076415858
7.46	1.2680656	201.818908405	33.391212	0.076841522
7.48	1.2685276	201.892437988	33.336166	0.077267765
7.5	1.2689922	201.966381375	33.280842	0.07769458
7.52	1.2694593	202.040722649	33.225244	0.078121959
7.54	1.269929	202.115477726	33.169374	0.078549896
7.56	1.2704013	202.190646605	33.11323	0.078978383
7.58	1.2708761	202.266213372	33.056818	0.079407412
7.6	1.2713535	202.342193942	33.000138	0.079836975
7.62	1.2718335	202.418588315	32.94319	0.080267066
7.64	1.2723161	202.49539649	32.88598	0.080697677
7.66	1.2728012	202.572602553	32.828506	0.081128799
7.68	1.2732889	202.650222419	32.770772	0.081560427
7.7	1.2737792	202.728256088	32.71278	0.081992551
7.72	1.2742722	202.806719475	32.65453	0.082425164
7.74	1.2747677	202.885580749	32.596024	0.082858259
7.76	1.2752658	202.964855826	32.537268	0.083291828
7.78	1.2757665	203.044544706	32.478258	0.083725863
7.8	1.2762698	203.124647389	32.419	0.084160357
7.82	1.2767757	203.205163875	32.359494	0.084595301
7.84	1.2772842	203.286094163	32.299744	0.085030688
7.86	1.2777954	203.36745417	32.239748	0.08546651
7.88	1.2783091	203.449212064	32.179512	0.08590276
7.9	1.2788255	203.531399677	32.119038	0.086339429
7.92	1.2793445	203.614001092	32.058324	0.086776509
7.94	1.2798661	203.697016311	31.997376	0.087213994
7.96	1.2803903	203.780445332	31.936194	0.087651874
7.98	1.2809172	203.864304071	31.87478	0.088090142
8	1.2814467	203.948576614	31.813138	0.08852879
8.02	1.2819788	204.033262959	31.751268	0.08896781
8.04	1.2825135	204.118363107	31.689172	0.089407194
8.06	1.2830509	204.203892974	31.626852	0.089846934
8.08	1.283591	204.289852558	31.564312	0.090287021
8.1	1.2841336	204.37621003	31.501554	0.090727449
8.12	1.2846789	204.462997221	31.438576	0.091168209
8.14	1.2852269	204.55021413	31.375386	0.091609293
8.16	1.2857775	204.637844841	31.31198	0.092050693
8.18	1.2863307	204.725889356	31.248366	0.0924924
8.2	1.2868866	204.814363589	31.184542	0.092934406
8.22	1.2874452	204.90326754	31.120512	0.093376705
8.24	1.2880064	204.992585294	31.056276	0.093819286
8.26	1.2885702	205.082316851	30.99184	0.094262143
8.28	1.2891367	205.172478126	30.927202	0.094705267
8.3	1.2897059	205.26306912	30.862366	0.095148649
8.32	1.2902777	205.354073916	30.797336	0.095592282
8.34	1.2908522	205.445508431	30.732112	0.096036158
8.36	1.2914294	205.537372664	30.666696	0.096480268
8.38	1.2920092	205.6296507	30.60109	0.096924603
8.4	1.2925917	205.722358455	30.535296	0.097369157
8.42	1.2931768	205.815480012	30.46932	0.09781392
8.44	1.2937646	205.909031287	30.40316	0.098258884
8.46	1.2943551	206.003012281	30.336818	0.098704041
8.48	1.2949483	206.097422993	30.2703	0.099149383
8.5	1.2955441	206.192247509	30.203604	0.099594901
8.52	1.2961426	206.287501742	30.136736	0.10004059
8.54	1.2967437	206.383169778	30.069696	0.10048643
8.56	1.2973476	206.479283448	30.002486	0.10093243
8.58	1.2979541	206.575810921	29.93511	0.10137857
8.6	1.2985633	206.672768113	29.867568	0.10182485
8.62	1.2991751	206.770139107	29.799864	0.10227125
8.64	1.2997897	206.867955735	29.731998	0.10271777
8.66	1.3004069	206.966186166	29.663976	0.1031644
8.68	1.3010268	207.064846315	29.595796	0.10361114
8.7	1.3016494	207.163936183	29.527464	0.10405796
8.72	1.3022746	207.263439853	29.458982	0.10450487
8.74	1.3029026	207.363389157	29.390348	0.10495186
8.76	1.3035332	207.463752264	29.32157	0.10539891
8.78	1.3041665	207.56454509	29.252646	0.10584603
8.8	1.3048024	207.665751718	29.18358	0.1062932
8.82	1.3054411	207.76740398	29.114374	0.10674041
8.84	1.3060824	207.869470045	29.04503	0.10718765
8.86	1.3067265	207.971981744	28.97555	0.10763492
8.88	1.3073732	208.074907246	28.90594	0.10808221
8.9	1.3080226	208.178262466	28.836196	0.10852951
8.92	1.3086746	208.282031489	28.766326	0.10897682
8.94	1.3093294	208.386246146	28.696328	0.10942411
8.96	1.3099868	208.490874605	28.626208	0.10987139
8.98	1.3106469	208.595932783	28.555964	0.11031865
9	1.3113097	208.701420679	28.485602	0.11076587
9.02	1.3119752	208.807338294	28.415124	0.11121306
9.04	1.3126433	208.913669711	28.34453	0.11166019
9.06	1.3133142	209.020446763	28.273824	0.11210728
9.08	1.3139877	209.127637617	28.20301	0.11255429
9.1	1.3146639	209.235258189	28.132086	0.11300123
9.12	1.3153428	209.34330848	28.061056	0.1134481
9.14	1.3160243	209.451772574	27.989924	0.11389487
9.16	1.3167086	209.560682302	27.918692	0.11434154
9.18	1.3173955	209.670005832	27.84736	0.11478811
9.2	1.3180851	209.779759081	27.775934	0.11523456
9.22	1.3187773	209.889926132	27.704412	0.1156809
9.24	1.3194723	210.000538818	27.632798	0.1161271
9.26	1.3201699	210.111565306	27.561096	0.11657316
9.28	1.3208702	210.223021513	27.489306	0.11701908
9.3	1.3215732	210.334907438	27.417432	0.11746484
9.32	1.3222788	210.447207166	27.345476	0.11791044
9.34	1.3229871	210.559936612	27.27344	0.11835586
9.36	1.3236981	210.673095776	27.201324	0.11880111
9.38	1.3244117	210.786668744	27.129134	0.11924617
9.4	1.3251281	210.900687345	27.056872	0.11969104
9.42	1.325847	211.015103834	26.984536	0.1201357
9.44	1.3265687	211.129965956	26.912134	0.12058015
9.46	1.327293	211.245241881	26.839664	0.12102438
9.48	1.32802	211.360947525	26.76713	0.12146838
9.5	1.3287496	211.477066971	26.694534	0.12191215
9.52	1.3294819	211.593616136	26.62188	0.12235568
9.54	1.3302169	211.710595019	26.549166	0.12279895
9.56	1.3309545	211.827987705	26.476398	0.12324197
9.58	1.3316947	211.945794194	26.403578	0.12368471
9.6	1.3324377	212.064046317	26.330706	0.12412719
9.62	1.3331832	212.182696327	26.257786	0.12456938
9.64	1.3339315	212.301791971	26.18482	0.12501128
9.66	1.3346823	212.421285502	26.11181	0.12545288
9.68	1.3354359	212.541224667	26.038758	0.12589418
9.7	1.336192	212.66156172	25.965666	0.12633516
9.72	1.3369508	212.782328491	25.892536	0.12677583
9.74	1.3377123	212.90352498	25.819372	0.12721616
9.76	1.3384764	213.025135272	25.746176	0.12765616
9.78	1.3392431	213.147159367	25.672948	0.12809581
9.8	1.3400124	213.269597264	25.599692	0.12853512
9.82	1.3407844	213.392464881	25.52641	0.12897406
9.84	1.3415591	213.515762215	25.453102	0.12941264
9.86	1.3423363	213.639457437	25.379774	0.12985084
9.88	1.3431162	213.763582377	25.306426	0.13028866
9.9	1.3438987	213.88812112	25.233058	0.1307261
9.92	1.3446838	214.013073666	25.159676	0.13116314
9.94	1.3454716	214.13845593	25.086282	0.13159977
9.96	1.3462619	214.264236081	25.012874	0.13203599
9.98	1.3470549	214.390445951	24.939458	0.1324718
10	1.3478505	214.517069624	24.866036	0.13290718
10.02	1.3486487	214.644107099	24.792608	0.13334213
10.04	1.3494495	214.771558378	24.719176	0.13377664
10.06	1.3502529	214.899423459	24.645746	0.1342107
10.08	1.3510589	215.027702343	24.572314	0.13464431
10.1	1.3518675	215.15639503	24.498888	0.13507746
10.12	1.3526787	215.28550152	24.425466	0.13551014
10.14	1.3534925	215.415021813	24.352052	0.13594235
10.16	1.3543089	215.544955908	24.278648	0.13637407
10.18	1.3551279	215.675303807	24.205254	0.13680531
10.2	1.3559494	215.806049592	24.131874	0.13723605
10.22	1.3567735	215.937209181	24.05851	0.13766629
