9.997017e+02 2.776663e+00
9.913008e+02 2.712926e+00
9.830400e+02 2.651409e+00
9.749157e+02 2.592060e+00
9.669246e+02 2.534760e+00
9.590634e+02 2.479385e+00
9.513290e+02 2.425949e+00
9.437184e+02 2.374328e+00
9.362286e+02 2.324461e+00
9.288567e+02 2.276296e+00
9.216000e+02 2.229738e+00
9.144558e+02 2.184799e+00
9.074215e+02 2.141342e+00
9.004947e+02 2.099374e+00
8.936727e+02 2.058828e+00
8.869534e+02 2.019614e+00
8.803343e+02 1.981775e+00
8.738133e+02 1.945179e+00
8.673882e+02 1.909800e+00
8.610569e+02 1.875637e+00
8.548174e+02 1.842669e+00
8.486676e+02 1.810784e+00
8.426057e+02 1.780003e+00
8.366298e+02 1.750267e+00
8.307380e+02 1.721562e+00
8.249287e+02 1.693862e+00
8.192000e+02 1.667120e+00
8.135503e+02 1.641329e+00
8.079781e+02 1.616453e+00
8.024816e+02 1.592481e+00
7.970595e+02 1.569355e+00
7.917101e+02 1.547103e+00
7.864320e+02 1.525679e+00
7.812238e+02 1.505060e+00
7.760842e+02 1.485240e+00
7.710118e+02 1.466202e+00
7.660052e+02 1.447917e+00
7.610632e+02 1.430384e+00
7.561846e+02 1.413573e+00
7.513682e+02 1.397501e+00
7.466127e+02 1.382131e+00
7.419170e+02 1.367460e+00
7.372800e+02 1.353477e+00
7.327006e+02 1.340172e+00
7.281778e+02 1.327544e+00
7.237104e+02 1.315580e+00
7.192976e+02 1.304272e+00
7.149382e+02 1.293625e+00
7.106313e+02 1.283624e+00
7.063760e+02 1.274268e+00
7.021714e+02 1.265558e+00
6.980166e+02 1.257494e+00
6.939106e+02 1.250068e+00
6.898526e+02 1.243284e+00
6.858419e+02 1.237145e+00
6.818775e+02 1.231656e+00
6.779586e+02 1.226814e+00
6.740846e+02 1.222628e+00
6.702545e+02 1.219102e+00
6.664678e+02 1.216246e+00
6.627236e+02 1.214066e+00
6.590212e+02 1.212570e+00
6.553600e+02 1.211769e+00
6.517392e+02 1.211676e+00
6.481582e+02 1.212305e+00
6.446164e+02 1.213669e+00
6.411130e+02 1.215787e+00
6.376476e+02 1.218675e+00
6.342194e+02 1.222353e+00
6.308278e+02 1.226843e+00
6.274723e+02 1.232169e+00
6.241524e+02 1.238355e+00
6.208674e+02 1.245431e+00
6.176168e+02 1.253427e+00
6.144000e+02 1.262374e+00
6.112166e+02 1.272308e+00
6.080660e+02 1.283267e+00
6.049477e+02 1.295292e+00
6.018612e+02 1.308428e+00
5.988061e+02 1.322723e+00
5.957818e+02 1.338227e+00
5.927879e+02 1.354996e+00
5.898240e+02 1.373089e+00
5.868896e+02 1.392571e+00
5.839842e+02 1.413510e+00
5.811074e+02 1.435982e+00
5.782588e+02 1.460064e+00
5.754380e+02 1.485843e+00
5.726447e+02 1.513411e+00
5.698783e+02 1.542867e+00
5.671385e+02 1.574317e+00
5.644249e+02 1.607877e+00
5.617371e+02 1.643668e+00
5.590749e+02 1.681821e+00
5.564377e+02 1.722479e+00
5.538254e+02 1.765795e+00
5.512374e+02 1.811928e+00
5.486735e+02 1.861054e+00
5.461333e+02 1.913359e+00
5.436166e+02 1.969042e+00
5.411229e+02 2.028314e+00
5.386521e+02 2.091402e+00
5.362036e+02 2.158545e+00
5.337774e+02 2.229997e+00
5.313730e+02 2.306026e+00
5.289901e+02 2.386914e+00
5.266286e+02 2.472955e+00
5.242880e+02 2.564454e+00
5.219681e+02 2.661728e+00
5.196687e+02 2.765098e+00
5.173895e+02 2.874888e+00
5.151301e+02 2.991421e+00
5.128904e+02 3.115010e+00
5.106701e+02 3.245947e+00
5.084690e+02 3.384497e+00
5.062867e+02 3.530882e+00
5.041231e+02 3.685261e+00
5.019779e+02 3.847716e+00
4.998508e+02 4.018221e+00
4.977418e+02 4.196620e+00
4.956504e+02 4.382590e+00
4.935766e+02 4.575608e+00
4.915200e+02 4.774915e+00
4.894805e+02 4.979475e+00
4.874579e+02 5.187937e+00
4.854519e+02 5.398607e+00
4.834623e+02 5.609419e+00
4.814890e+02 5.817930e+00
4.795317e+02 6.021332e+00
4.775903e+02 6.216483e+00
4.756645e+02 6.399979e+00
4.737542e+02 6.568249e+00
4.718592e+02 6.717688e+00
4.699793e+02 6.844817e+00
4.681143e+02 6.946456e+00
4.662640e+02 7.019902e+00
4.644283e+02 7.063101e+00
4.626071e+02 7.074774e+00
4.608000e+02 7.054509e+00
4.590070e+02 7.002786e+00
4.572279e+02 6.920945e+00
4.554625e+02 6.811099e+00
4.537108e+02 6.675987e+00
4.519724e+02 6.518821e+00
4.502473e+02 6.343093e+00
4.485354e+02 6.152409e+00
4.468364e+02 5.950329e+00
4.451502e+02 5.740238e+00
4.434767e+02 5.525251e+00
4.418157e+02 5.308147e+00
4.401672e+02 5.091339e+00
4.385309e+02 4.876857e+00
4.369067e+02 4.666369e+00
4.352945e+02 4.461195e+00
4.336941e+02 4.262349e+00
4.321055e+02 4.070567e+00
4.305285e+02 3.886353e+00
4.289629e+02 3.710010e+00
4.274087e+02 3.541687e+00
4.258657e+02 3.381392e+00
4.243338e+02 3.229039e+00
4.228129e+02 3.084457e+00
4.213029e+02 2.947422e+00
4.198036e+02 2.817661e+00
4.183149e+02 2.694879e+00
4.168367e+02 2.578758e+00
4.153690e+02 2.468974e+00
4.139116e+02 2.365201e+00
4.124643e+02 2.267114e+00
4.110272e+02 2.174397e+00
4.096000e+02 2.086740e+00
4.081827e+02 2.003849e+00
4.067752e+02 1.925440e+00
4.053773e+02 1.851244e+00
4.039890e+02 1.781005e+00
4.026102e+02 1.714482e+00
4.012408e+02 1.651446e+00
3.998807e+02 1.591685e+00
3.985297e+02 1.534998e+00
3.971879e+02 1.481196e+00
3.958550e+02 1.430103e+00
3.945311e+02 1.381553e+00
3.932160e+02 1.335395e+00
3.919096e+02 1.291482e+00
3.906119e+02 1.249681e+00
3.893228e+02 1.209866e+00
3.880421e+02 1.171920e+00
3.867698e+02 1.135733e+00
3.855059e+02 1.101203e+00
3.842502e+02 1.068235e+00
3.830026e+02 1.036740e+00
3.817631e+02 1.006634e+00
3.805316e+02 9.778385e-01
3.793080e+02 9.502818e-01
3.780923e+02 9.238952e-01
3.768843e+02 8.986156e-01
3.756841e+02 8.743825e-01
3.744914e+02 8.511407e-01
3.733063e+02 8.288370e-01
3.721287e+02 8.074234e-01
3.709585e+02 7.868529e-01
3.697956e+02 7.670827e-01
3.686400e+02 7.480719e-01
3.674916e+02 7.297829e-01
3.663503e+02 7.121791e-01
3.652161e+02 6.952278e-01
3.640889e+02 6.788962e-01
3.629686e+02 6.631553e-01
3.618552e+02 6.479765e-01
3.607486e+02 6.333332e-01
3.596488e+02 6.192008e-01
3.585556e+02 6.055554e-01
3.574691e+02 5.923748e-01
3.563891e+02 5.796382e-01
3.553157e+02 5.673251e-01
3.542486e+02 5.554176e-01
3.531880e+02 5.438973e-01
3.521337e+02 5.327477e-01
3.510857e+02 5.219526e-01
3.500439e+02 5.114971e-01
3.490083e+02 5.013665e-01
3.479788e+02 4.915479e-01
3.469553e+02 4.820279e-01
3.459378e+02 4.727949e-01
3.449263e+02 4.638363e-01
3.439207e+02 4.551418e-01
3.429209e+02 4.467008e-01
3.419270e+02 4.385033e-01
3.409387e+02 4.305398e-01
3.399562e+02 4.228011e-01
3.389793e+02 4.152787e-01
3.380080e+02 4.079650e-01
3.370423e+02 4.008513e-01
3.360821e+02 3.939307e-01
3.351273e+02 3.871959e-01
3.341779e+02 3.806402e-01
3.332339e+02 3.742569e-01
3.322952e+02 3.680405e-01
3.313618e+02 3.619841e-01
3.304336e+02 3.560832e-01
3.295106e+02 3.503314e-01
3.285928e+02 3.447239e-01
3.276800e+02 3.392558e-01
3.267723e+02 3.339224e-01
3.258696e+02 3.287194e-01
3.249719e+02 3.236420e-01
3.240791e+02 3.186860e-01
3.231912e+02 3.138479e-01
3.223082e+02 3.091238e-01
3.214300e+02 3.045098e-01
3.205565e+02 3.000025e-01
3.196878e+02 2.955985e-01
