1440000	1	4.316485098735e+14	-190808977931.8	-381617955863.5	0.9740794642475	1	1	1	-1
1460000	1	4.374474867318e+14	-292611393801.5	-585222787603.1	0.9603975422469	1	1	1	-1
1480000	1	4.431668689099e+14	-385949093055.3	-771898186110.5	0.9474983659963	1	1	1	-1
1500000	1	4.488108298666e+14	-472552323362.9	-945104646725.7	0.935215014708	1	1	1	-1
1520000	1	4.543826482724e+14	-553795753977.5	-1107591507955	0.923414367617	1	1	1	-1
1540000	1	4.598848852304e+14	-630786773181.9	-1261573546364	0.9119890593615	1	1	1	-1
1560000	1	4.653195203081e+14	-704428532075.6	-1408857064151	0.9008516492783	1	1	1	-1
1580000	1	4.706880575079e+14	-775465745848.5	-1550931491697	0.8899303342981	1	1	1	-1
1600000	1	4.759916089954e+14	-844518476152	-1689036952304	0.8791657562339	1	1	1	-1
1620000	1	4.812309621753e+14	-912107378261.2	-1824214756522	0.8685085970405	1	1	1	-1
1640000	1	4.8640663416e+14	-978672784258.1	-1957345568516	0.8579177494828	1	1	1	-1
1660000	1	4.915189166098e+14	-1044589266634	-2089178533268	0.8473589133834	1	1	1	-1
1680000	1	4.965679131557e+14	-1110176842480	-2220353684960	0.8368035102239	1	1	1	-1
1700000	1	5.015535710682e+14	-1175709650132	-2351419300263	0.8262278382246	1	1	1	-1
1720000	1	5.064757084337e+14	-1241422703964	-2482845407929	0.8156124105322	1	1	1	-1
1740000	1	5.11334037802e+14	-1307517175008	-2615034350016	0.8049414336465	1	1	1	-1
1760000	1	5.161281870432e+14	-1374164533146	-2748329066292	0.7942023936023	1	1	1	-1
1780000	1	5.208577179831e+14	-1441509806495	-2883019612991	0.7833857249444	1	1	1	-1
1800000	1	5.255221432517e+14	-1509674155459	-3019348310918	0.7724845430468	1	1	1	-1
1820000	1	5.301209416782e+14	-1578756916326	-3157513832651	0.7614944244228	1	1	1	-1
1840000	1	5.346535724807e+14	-1648837237685	-3297674475371	0.7504132227615	1	1	1	-1
1860000	1	5.391194884346e+14	-1719975409131	-3439950818261	0.7392409107935	1	1	1	-1
1880000	1	5.435181481511e+14	-1792213963456	-3584427926911	0.727979439952	1	1	1	-1
1900000	1	5.478490275492e+14	-1865578619298	-3731157238597	0.7166326112935	1	1	1	-1
1920000	1	5.521116305751e+14	-1940079119652	-3880158239304	0.7052059523903	1	1	1	-1
1940000	1	5.563054991905e+14	-2015710012104	-4031420024208	0.6937065959774	1	1	1	-1
1960000	1	5.6043022263e+14	-2092451408414	-4184902816827	0.6821431570827	1	1	1	-1
1980000	1	5.644854459107e+14	-2170269753699	-4340539507399	0.6705256062305	1	1	1	-1
2000000	1	5.684708775662e+14	-2249118628763	-4498237257526	0.6588651370988	1	1	1	-1
2020000	1	5.723862965677e+14	-2328939602791	-4657879205583	0.6471740277492	1	1	1	-1
2040000	1	5.762315583928e+14	-2409663147728	-4819326295456	0.6354654952306	1	1	1	-1
2060000	1	5.800066002045e+14	-2491209619995	-4982419239991	0.6237535439794	1	1	1	-1
2080000	1	5.837114451039e+14	-2573490310022	-5146980620043	0.6120528089982	1	1	1	-1
2100000	1	5.873462054315e+14	-2656408555228	-5312817110455	0.6003783952696	1	1	1	-1
2120000	1	5.909110850979e+14	-2739860907884	-5479721815767	0.5887457152515	1	1	1	-1
2140000	1	5.944063809405e+14	-2823738345634	-5647476691269	0.5771703265896	1	1	1	-1
2160000	1	5.97832483113e+14	-2907927509600	-5815855019201	0.5656677723652	1	1	1	-1
2180000	1	6.011898745314e+14	-2992311952880	-5984623905759	0.5542534262702	1	1	1	-1
2200000	1	6.04479129411e+14	-3076773381019	-6153546762038	0.5429423450687	1	1	1	-1
2220000	1	6.077009109478e+14	-3161192865618	-6322385731237	0.53174913057	1	1	1	-1
2240000	1	6.108559682047e+14	-3245452012627	-6490904025254	0.520687803114	1	1	1	-1
2260000	1	6.139451322789e+14	-3329434068039	-6658868136079	0.509771688272	1	1	1	-1
2280000	1	6.169693118322e+14	-3413024945475	-6826049890951	0.4990133181103	1	1	1	-1
2300000	1	6.199294880761e+14	-3496114162431	-6992228324861	0.4884243479728	1	1	1	-1
2320000	1	6.228267093054e+14	-3578595674655	-7157191349310	0.478015489331	1	1	1	-1
2340000	1	6.256620850788e+14	-3660368601017	-7320737202033	0.4677964588409	1	1	1	-1
2360000	1	6.284367801404e+14	-3741337834183	-7482675668366	0.4577759433669	1	1	1	-1
2380000	1	6.311520081799e+14	-3821414535380	-7642829070760	0.4479615803761	1	1	1	-1
2400000	1	6.338090255175e+14	-3900516514230	-7801033028460	0.4383599528083	1	1	1	-1
2420000	1	6.364091248e+14	-3978568497159	-7957136994318	0.4289765972746	1	1	1	-1
2440000	1	6.389536287816e+14	-4055502289999	-8111004579998	0.4198160242482	1	1	1	-1
2460000	1	6.414438842585e+14	-4131256842163	-8262513684326	0.4108817487801	1	1	1	-1
2480000	1	6.438812562158e+14	-4205778221133	-8411556442266	0.4021763301963	1	1	1	-1
2500000	1	6.462671222349e+14	-4279019506938	-8558039013876	0.3937014192145	1	1	1	-1
2520000	1	6.486028672018e+14	-4350940616858	-8701881233716	0.3854578109407	1	1	1	-1
2540000	1	6.508898783472e+14	-4421508070817	-8843016141633	0.3774455022712	1	1	1	-1
2560000	1	6.531295406407e+14	-4490694707804	-8981389415608	0.3696637523204	1	1	1	-1
2580000	1	6.553232325531e+14	-4558479363336	-9116958726672	0.3621111446119	1	1	1	-1
2600000	1	6.574723221936e+14	-4624846517390	-9249693034781	0.3547856499052	1	1	1	-1
2620000	1	6.595781638238e+14	-4689785921530	-9379571843060	0.3476846886709	1	1	1	-1
2640000	1	6.616420947427e+14	-4753292213121	-9506584426242	0.3408051923747	1	1	1	-1
2660000	1	6.636654325335e+14	-4815364523658	-9630729047316	0.3341436628708	1	1	1	-1
2680000	1	6.656494726603e+14	-4876006087287	-9752012174574	0.3276962293423	1	1	1	-1
2700000	1	6.675954863968e+14	-4935223854734	-9870447709469	0.3214587023556	1	1	1	-1
2720000	1	6.695047190704e+14	-4993028116953	-9986056233906	0.3154266247083	1	1	1	-1
2740000	1	6.713783886e+14	-5049432141988	-1.009886428398e+13	0.3095953188573	1	1	1	-1
2760000	1	6.732176843089e+14	-5104451827796	-1.020890365559e+13	0.3039599308024	1	1	1	-1
2780000	1	6.750237659892e+14	-5158105373069	-1.031621074614e+13	0.2985154703781	1	1	1	-1
2800000	1	6.767977631969e+14	-5210412967502	-1.0420825935e+13	0.2932568479736	1	1	1	-1
2820000	1	6.785407747572e+14	-5261396502397	-1.052279300479e+13	0.2881789077512	1	1	1	-1
2840000	1	6.802538684585e+14	-5311079302077	-1.062215860415e+13	0.2832764574777	1	1	1	-1
2860000	1	6.819380809157e+14	-5359485876143	-1.071897175229e+13	0.2785442951162	1	1	1	-1
2880000	1	6.835944175827e+14	-5406641692342	-1.081328338468e+13	0.2739772323469	1	1	1	-1
2900000	1	6.85223852899e+14	-5452572969527	-1.090514593905e+13	0.2695701152052	1	1	1	-1
2920000	1	6.868273305495e+14	-5497306490007	-1.099461298001e+13	0.2653178420337	1	1	1	-1
2940000	1	6.88405763827e+14	-5540869430425	-1.108173886085e+13	0.2612153789485	1	1	1	-1
2960000	1	6.899600360782e+14	-5583289210199	-1.11665784204e+13	0.2572577730232	1	1	1	-1
2980000	1	6.914910012237e+14	-5624593356479	-1.124918671296e+13	0.2534401633882	1	1	1	-1
3000000	1	6.929994843387e+14	-5664809384556	-1.132961876911e+13	0.2497577904375	1	1	1	-1
3020000	1	6.944862822831e+14	-5703964692607	-1.140792938521e+13	0.2462060033298	1	1	1	-1
3040000	1	6.959521643723e+14	-5742086469694	-1.148417293939e+13	0.2427802659569	1	1	1	-1
3060000	1	6.973978730799e+14	-5779201615937	-1.155840323187e+13	0.2394761615458	1	1	1	-1
3080000	1	6.988241247635e+14	-5815336673828	-1.163067334766e+13	0.2362893960485	1	1	1	-1
3100000	1	7.002316104083e+14	-5850517769677	-1.170103553935e+13	0.2332158004611	1	1	1	-1
3120000	1	7.016209963813e+14	-5884770564255	-1.176954112851e+13	0.2302513322045	1	1	1	-1
3140000	1	7.029929251914e+14	-5918120211718	-1.183624042344e+13	0.2273920756871	1	1	1	-1
3160000	1	7.043480162506e+14	-5950591325997	-1.190118265199e+13	0.2246342421582	1	1	1	-1
3180000	1	7.056868666327e+14	-5982207953847	-1.196441590769e+13	0.2219741689526	1	1	1	-1
3200000	1	7.070100518258e+14	-6012993553854	-1.202598710771e+13	0.2194083182141	1	1	1	-1
3220000	1	7.083181264754e+14	-6042970980712	-1.208594196142e+13	0.2169332751813	1	1	1	-1
3240000	1	7.096116251163e+14	-6072162474168	-1.214432494834e+13	0.2145457461039	1	1	1	-1
3260000	1	7.108910628917e+14	-6100589652074	-1.220117930415e+13	0.212242555857	1	1	1	-1
3280000	1	7.121569362562e+14	-6128273507031	-1.225654701406e+13	0.2100206453073	1	1	1	-1
3300000	1	7.134097236629e+14	-6155234406168	-1.231046881234e+13	0.2078770684835	1	1	1	-1
3320000	1	7.146498862334e+14	-6181492093629	-1.236298418726e+13	0.2058089895938	1	1	1	-1
3340000	1	7.158778684085e+14	-6207065695402	-1.24141313908e+13	0.2038136799286	1	1	1	-1
3360000	1	7.170940985817e+14	-6231973726141	-1.246394745228e+13	0.2018885146836	1	1	1	-1
3380000	1	7.182989897114e+14	-6256234097685	-1.251246819537e+13	0.2000309697308	1	1	1	-1
3400000	1	7.19492939916e+14	-6279864128996	-1.255972825799e+13	0.1982386183635	1	1	1	-1
3420000	1	7.206763330473e+14	-6302880557284	-1.260576111457e+13	0.1965091280363	1	1	1	-1
3440000	1	7.218495392457e+14	-6325299550093	-1.265059910019e+13	0.1948402571188	1	1	1	-1
3460000	1	7.230129154757e+14	-6347136718172	-1.269427343634e+13	0.193229851678	1	1	1	-1
3480000	1	7.241668060421e+14	-6368407128955	-1.273681425791e+13	0.1916758423034	1	1	1	-1
3500000	1	7.253115430874e+14	-6389125320503	-1.277825064101e+13	0.1901762409841	1	1	1	-1
3520000	1	7.264474470707e+14	-6409305315784	-1.281861063157e+13	0.1887291380481	1	1	1	-1
3540000	1	7.275748272283e+14	-6428960637181	-1.285792127436e+13	0.1873326991708	1	1	1	-1
3560000	1	7.286939820167e+14	-6448104321121	-1.289620864224e+13	0.1859851624567	1	1	1	-1
3580000	1	7.298051995384e+14	-6466748932747	-1.293349786549e+13	0.1846848356012	1	1	1	-1
3600000	1	7.309087579509e+14	-6484906580566	-1.296981316113e+13	0.183430093134	1	1	1	-1
3620000	1	7.320049258592e+14	-6502588930995	-1.300517786199e+13	0.1822193737468	1	1	1	-1
3640000	1	7.330939626929e+14	-6519807222773	-1.303961444555e+13	0.1810511777066	1	1	1	-1
3660000	1	7.341761190675e+14	-6536572281175	-1.307314456235e+13	0.179924064356	1	1	1	-1
3680000	1	7.35251637132e+14	-6552894532006	-1.310578906401e+13	0.1788366496997	1	1	1	-1
3700000	1	7.363207509008e+14	-6568784015331	-1.313756803066e+13	0.1777876040772	1	1	1	-1
3720000	1	7.373836865734e+14	-6584250398932	-1.316850079786e+13	0.1767756499213	1	1	1	-1
3740000	1	7.384406628398e+14	-6599302991453	-1.319860598291e+13	0.1757995596002	1	1	1	-1
3760000	1	7.39491891174e+14	-6613950755236	-1.322790151047e+13	0.1748581533426	1	1	1	-1
3780000	1	7.405375761145e+14	-6628202318821	-1.325640463764e+13	0.1739502972441	1	1	1	-1
3800000	1	7.415779155339e+14	-6642065989110	-1.328413197822e+13	0.173074901352	1	1	1	-1
3820000	1	7.426131008968e+14	-6655549763188	-1.331109952638e+13	0.172230917828	1	1	1	-1
3840000	1	7.43643317507e+14	-6668661339794	-1.333732267959e+13	0.1714173391844	1	1	1	-1
3860000	1	7.446687447441e+14	-6681408130448	-1.33628162609e+13	0.1706331965947	1	1	1	-1
3880000	1	7.456895562907e+14	-6693797270227	-1.338759454045e+13	0.1698775582727	1	1	1	-1
3900000	1	7.467059203497e+14	-6705835628198	-1.34116712564e+13	0.1691495279207	1	1	1	-1
3920000	1	7.477179998526e+14	-6717529817506	-1.343505963501e+13	0.1684482432426	1	1	1	-1
3940000	1	7.487259526592e+14	-6728886205132	-1.345777241026e+13	0.1677728745209	1	1	1	-1
3960000	1	7.497299317483e+14	-6739910921314	-1.347982184263e+13	0.1671226232536	1	1	1	-1
3980000	1	7.507300854018e+14	-6750609868643	-1.350121973729e+13	0.1664967208502	1	1	1	-1
4000000	1	7.517265573794e+14	-6760988730850	-1.35219774617e+13	0.1658944273845	1	1	1	-1
4020000	1	7.527194870875e+14	-6771052981269	-1.354210596254e+13	0.1653150303998	1	1	1	-1
4040000	1	7.5370900974e+14	-6780807891014	-1.356161578203e+13	0.1647578437679	1	1	1	-1
4060000	1	7.546952565133e+14	-6790258536846	-1.358051707369e+13	0.1642222065962	1	1	1	-1
4080000	1	7.55678354694e+14	-6799409808766	-1.359881961753e+13	0.1637074821836	1	1	1	-1
4100000	1	7.566584278213e+14	-6808266417326	-1.361653283465e+13	0.1632130570208	1	1	1	-1
4120000	1	7.576355958229e+14	-6816832900673	-1.363366580135e+13	0.1627383398358	1	1	1	-1
4140000	1	7.586099751459e+14	-6825113631332	-1.365022726266e+13	0.1622827606797	1	1	1	-1
4160000	1	7.595816788816e+14	-6833112822735	-1.366622564547e+13	0.1618457700534	1	1	1	-1
4180000	1	7.605508168858e+14	-6840834535513	-1.368166907103e+13	0.1614268380723	1	1	1	-1
4200000	1	7.615174958942e+14	-6848282683548	-1.36965653671e+13	0.1610254536676	1	1	1	-1
4220000	1	7.624818196324e+14	-6855461039801	-1.37109220796e+13	0.1606411238221	1	1	1	-1
4240000	1	7.634438889225e+14	-6862373241920	-1.372474648384e+13	0.16027337284	1	1	1	-1
4260000	1	7.644038017844e+14	-6869022797641	-1.373804559528e+13	0.1599217416484	1	1	1	-1
4280000	1	7.653616535338e+14	-6875413089979	-1.375082617996e+13	0.1595857871286	1	1	1	-1
4300000	1	7.663175368755e+14	-6881547382233	-1.376309476447e+13	0.1592650814776	1	1	1	-1
4320000	1	7.672715419939e+14	-6887428822794	-1.377485764559e+13	0.1589592115965	1	1	1	-1
4340000	1	7.682237566389e+14	-6893060449780	-1.378612089956e+13	0.1586677785057	1	1	1	-1
4360000	1	7.691742662092e+14	-6898445195492	-1.379689039098e+13	0.1583903967854	1	1	1	-1
4380000	1	7.701231538321e+14	-6903585890704	-1.380717178141e+13	0.1581266940402	1	1	1	-1
4400000	1	7.710705004395e+14	-6908485268789	-1.381697053758e+13	0.1578763103868	1	1	1	-1
