0	0	-1.526613946049e+21	6.991679492094e+13	1.398335898419e+14	0	1	1	1	1
10000	0	-1.508365226744e+21	-6.941074538635e+13	-1.388214907727e+14	-2.909298234055e-10	1	-1	1	-1
20000	0	-1.490262478176e+21	7.072814160118e+13	1.414562832024e+14	-6.376826702497e-10	1	1	1	1
30000	0	-1.472305162793e+21	7.102227645002e+13	1.420445529e+14	-9.749625852229e-10	1	1	1	1
40000	0	-1.45449267607e+21	-6.946357766399e+13	-1.38927155328e+14	-1.213440402189e-09	1	-1	1	-1
50000	0	-1.436824407854e+21	7.085576015094e+13	1.417115203019e+14	-1.660502836751e-09	1	1	1	1
60000	0	-1.419299818592e+21	6.944569575335e+13	1.388913915067e+14	-1.861906214717e-09	1	1	1	1
70000	0	-1.401918277421e+21	-6.940279986568e+13	-1.388055997314e+14	-2.189280363083e-09	1	-1	1	-1
80000	0	-1.384679240364e+21	7.028683800331e+13	1.405736760066e+14	-2.699070588359e-09	1	1	1	1
90000	0	-1.367582070156e+21	7.106217126422e+13	1.421243425284e+14	-3.150946180872e-09	1	1	1	1
100000	0	-1.350626207223e+21	-7.045443820658e+13	-1.409088764132e+14	-3.481242586899e-09	1	-1	1	-1
110000	0	-1.333811092163e+21	6.938564572278e+13	1.387712914456e+14	-3.609256186163e-09	1	1	1	1
120000	0	-1.317136090875e+21	6.975800083424e+13	1.395160016685e+14	-4.12442532113e-09	1	1	1	1
130000	0	-1.300600669915e+21	-6.973650253604e+13	-1.394730050721e+14	-4.517550069196e-09	1	-1	1	-1
140000	0	-1.284204174053e+21	7.088693152959e+13	1.417738630592e+14	-5.205909109628e-09	1	1	1	1
150000	0	-1.267946078248e+21	6.938582809367e+13	1.387716561873e+14	-5.17747994936e-09	1	1	1	1
160000	0	-1.251825756185e+21	-6.983214150893e+13	-1.396642830179e+14	-5.817357544374e-09	1	-1	1	-1
170000	0	-1.23584266399e+21	6.942562028493e+13	1.388512405699e+14	-6.045924304955e-09	1	1	1	1
180000	0	-1.21999617931e+21	6.961807214156e+13	1.392361442831e+14	-6.604429707138e-09	1	1	1	1
190000	0	-1.204285725036e+21	-7.00244193645e+13	-1.40048838729e+14	-7.267757232279e-09	1	-1	1	-1
200000	0	-1.18871068704e+21	7.048146776815e+13	1.409629355363e+14	-7.931229656851e-09	1	1	1	1
210000	0	-1.173270555796e+21	7.075470857105e+13	1.415094171421e+14	-8.499045391666e-09	1	1	1	1
220000	0	-1.157964657199e+21	-6.94923086842e+13	-1.389846173684e+14	-8.406891832675e-09	1	-1	1	-1
230000	0	-1.142792478564e+21	6.980509094014e+13	1.396101818803e+14	-9.142782053614e-09	1	1	1	1
240000	0	-1.127753359279e+21	6.994481195824e+13	1.398896239165e+14	-9.758952902244e-09	1	1	1	1
250000	0	-1.112846780175e+21	-7.086327256575e+13	-1.417265451315e+14	-1.070827635827e-08	1	-1	1	-1
260000	0	-1.098072131789e+21	6.93890516842e+13	1.387781033684e+14	-1.036628505972e-08	1	1	1	1
270000	0	-1.083428826783e+21	6.961566197381e+13	1.392313239476e+14	-1.115307491632e-08	1	1	1	1
280000	0	-1.068916268423e+21	-7.069718679969e+13	-1.413943735994e+14	-1.24303043687e-08	1	-1	1	-1
290000	0	-1.054533859055e+21	6.948299880515e+13	1.389659976103e+14	-1.215761828554e-08	1	1	1	1
300000	0	-1.040281045423e+21	6.960895793413e+13	1.392179158683e+14	-1.289881089314e-08	1	1	1	1
310000	0	-1.026157244503e+21	-7.096965369727e+13	-1.419393073945e+14	-1.443548555759e-08	1	-1	1	-1
320000	0	-1.012161832232e+21	6.938509658266e+13	1.387701931653e+14	-1.383544932786e-08	1	1	1	1
330000	0	-9.982942350667e+20	7.005795419599e+13	1.40115908392e+14	-1.526180861493e-08	1	1	1	1
340000	0	-9.84553889132e+20	-6.979801633866e+13	-1.395960326773e+14	-1.567941317399e-08	1	-1	1	-1
350000	0	-9.709402129434e+20	7.07064360032e+13	1.414128720064e+14	-1.711964450211e-08	1	1	1	1
360000	0	-9.574525622216e+20	6.949105534872e+13	1.389821106974e+14	-1.663566422294e-08	1	1	1	1
370000	0	-9.440904239197e+20	-7.05115277174e+13	-1.410230554348e+14	-1.847911284318e-08	1	-1	1	-1
380000	0	-9.308531524153e+20	6.952176112685e+13	1.390435222537e+14	-1.811516937064e-08	1	1	1	1
390000	0	-9.177401961746e+20	7.058814891516e+13	1.411762978303e+14	-2.009564293271e-08	1	1	1	1
400000	0	-9.047509542218e+20	-7.035425854045e+13	-1.407085170809e+14	-2.071252392808e-08	1	-1	1	-1
410000	0	-8.918848413062e+20	6.982923645431e+13	1.396584729086e+14	-2.091889176083e-08	1	1	1	1
420000	0	-8.791412771844e+20	7.006737921451e+13	1.40134758429e+14	-2.206843655401e-08	1	1	1	1
