0	1	1.216914290367e+15	-1.735237400322e+13	-3.470474800644e+13	-0	1	1	1	-1
20000	1	1.216914260844e+15	-1.735245460355e+13	-3.470490920711e+13	-9.846200385204e-06	1	1	1	-1
40000	1	1.216914172334e+15	-1.735269638533e+13	-3.470539277066e+13	-1.967274378851e-05	1	1	1	-1
60000	1	1.216914025013e+15	-1.735309929091e+13	-3.470619858182e+13	-2.945997678427e-05	1	1	1	-1
80000	1	1.216913819177e+15	-1.735366322424e+13	-3.470732644848e+13	-3.91882530577e-05	1	1	1	-1
100000	1	1.216913555237e+15	-1.73543880509e+13	-3.470877610181e+13	-4.883793695644e-05	1	1	1	-1
120000	1	1.216913233723e+15	-1.735527359815e+13	-3.47105471963e+13	-5.838940703725e-05	1	1	1	-1
140000	1	1.216912855284e+15	-1.735631965496e+13	-3.471263930993e+13	-6.782305960649e-05	1	1	1	-1
160000	1	1.216912420684e+15	-1.735752597215e+13	-3.471505194431e+13	-7.711931225262e-05	1	1	1	-1
180000	1	1.216911930806e+15	-1.735889226241e+13	-3.471778452482e+13	-8.625860736934e-05	1	1	1	-1
200000	1	1.21691138665e+15	-1.736041820044e+13	-3.472083640087e+13	-9.522141566764e-05	1	1	1	-1
220000	1	1.216910789331e+15	-1.736210342304e+13	-3.472420684608e+13	-0.0001039882396754	1	1	1	-1
240000	1	1.216910140085e+15	-1.736394752928e+13	-3.472789505856e+13	-0.0001125396172226	1	1	1	-1
260000	1	1.21690944026e+15	-1.736595008059e+13	-3.473190016118e+13	-0.0001208561249114	1	1	1	-1
280000	1	1.216908691323e+15	-1.736811060094e+13	-3.473622120188e+13	-0.0001289183815686	1	1	1	-1
300000	1	1.216907894856e+15	-1.737042857702e+13	-3.474085715404e+13	-0.0001367070516796	1	1	1	-1
320000	1	1.216907052558e+15	-1.737290345838e+13	-3.474580691676e+13	-0.0001442028488019	1	1	1	-1
340000	1	1.216906166243e+15	-1.737553465766e+13	-3.475106931533e+13	-0.0001513865389579	1	1	1	-1
360000	1	1.216905237839e+15	-1.737832155079e+13	-3.475664310158e+13	-0.0001582389440033	1	1	1	-1
380000	1	1.216904269389e+15	-1.738126347717e+13	-3.476252695434e+13	-0.0001647409449719	1	1	1	-1
400000	1	1.216903263053e+15	-1.738435973995e+13	-3.476871947991e+13	-0.0001708734853938	1	1	1	-1
420000	1	1.216902221102e+15	-1.738760960626e+13	-3.477521921251e+13	-0.0001766175745865	1	1	1	-1
440000	1	1.216901145923e+15	-1.739101230741e+13	-3.478202461482e+13	-0.0001819542909173	1	1	1	-1
460000	1	1.216900040013e+15	-1.739456703925e+13	-3.47891340785e+13	-0.000186864785035	1	1	1	-1
480000	1	1.216898905986e+15	-1.739827296237e+13	-3.479654592473e+13	-0.0001913302830704	1	1	1	-1
500000	1	1.216897746565e+15	-1.740212920241e+13	-3.480425840482e+13	-0.0001953320898039	1	1	1	-1
520000	1	1.216896564586e+15	-1.740613485038e+13	-3.481226970077e+13	-0.0001988515917988	1	1	1	-1
540000	1	1.216895362998e+15	-1.741028896296e+13	-3.482057792593e+13	-0.0002018702604992	1	1	1	-1
560000	1	1.216894144857e+15	-1.741459056281e+13	-3.482918112561e+13	-0.000204369655291	1	1	1	-1
580000	1	1.216892913333e+15	-1.741903863889e+13	-3.483807727779e+13	-0.0002063314265247	1	1	1	-1
600000	1	1.216891671704e+15	-1.742363214687e+13	-3.484726429374e+13	-0.0002077373184996	1	1	1	-1
