0	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20000	1	5995105383266	-558485217.7983	-1116970435.597	0.9996577821313	1	1	1	-1
40000	1	1.198657304544e+13	-2791686535.823	-5583373071.646	0.9987982823421	1	1	1	-1
60000	1	1.797140915208e+13	-7199702348.033	-14399404696.07	0.9974458018193	1	1	1	-1
80000	1	2.39466428225e+13	-14135430105	-28270860210.01	0.9955929586794	1	1	1	-1
100000	1	2.990922367454e+13	-23903641223	-47807282446	0.9932215676247	1	1	1	-1
120000	1	3.585596881783e+13	-36800247791.57	-73600495583.14	0.9903058782503	1	1	1	-1
140000	1	4.178352093493e+13	-53135155718.99	-106270311438	0.9868135425258	1	1	1	-1
160000	1	4.76883097734e+13	-73247900348.09	-146495800696.2	0.9827058998487	1	1	1	-1
180000	1	5.356651445601e+13	-97519321291.23	-195038642582.5	0.977938005641	1	1	1	-1
200000	1	5.941402565772e+13	-126380646965.5	-252761293931	0.9724585793287	1	1	1	-1
220000	1	6.522640750295e+13	-160320536995.1	-320641073990.2	0.9662099786626	1	1	1	-1
240000	1	7.099885961405e+13	-199890159645.8	-399780319291.6	0.9591282907995	1	1	1	-1
260000	1	7.672618028709e+13	-245706037095.8	-491412074191.6	0.9511436335895	1	1	1	-1
280000	1	8.240273236312e+13	-298450093376	-596900186752	0.9421807721785	1	1	1	-1
300000	1	8.802241403797e+13	-358866064314	-717732128628	0.9321601709373	1	1	1	-1
320000	1	9.357863761537e+13	-427751183128.3	-855502366256.6	0.9209996142692	1	1	1	-1
340000	1	9.906432003368e+13	-505941872221	-1011883744442	0.9086165362987	1	1	1	-1
360000	1	1.044718898208e+14	-594292109260.9	-1188584218522	0.8949311911266	1	1	1	-1
380000	1	1.097933158376e+14	-693643276175.9	-1387286552352	0.8798707624627	1	1	1	-1
400000	1	1.150201635777e+14	-804784742198.3	-1609569484397	0.8633744429288	1	1	1	-1
420000	1	1.201436846564e+14	-928405272538.9	-1856810545078	0.8453993991711	1	1	1	-1
440000	1	1.251549441491e+14	-1065036648741	-2130073297483	0.8259273745978	1	1	1	-1
460000	1	1.300449883495e+14	-1214992598955	-2429985197911	0.8049714743128	1	1	1	-1
480000	1	1.34805052111e+14	-1378308079804	-2756616159608	0.7825824526986	1	1	1	-1
500000	1	1.394268002547e+14	-1554685753111	-3109371506222	0.7588536322456	1	1	1	-1
520000	1	1.439025919619e+14	-1743457623438	-3486915246875	0.7339234915027	1	1	1	-1
540000	1	1.482257514438e+14	-1943569661056	-3887139322112	0.7079750431002	1	1	1	-1
560000	1	1.523908237119e+14	-2153595406075	-4307190812151	0.6812314272666	1	1	1	-1
580000	1	1.563937922796e+14	-2371781013896	-4743562027791	0.6539476614497	1	1	1	-1
600000	1	1.60232237153e+14	-2596119501414	-5192239002829	0.6263991235944	1	1	1	-1
620000	1	1.639054168016e+14	-2824447134284	-5648894268568	0.5988679502108	1	1	1	-1
640000	1	1.674142662185e+14	-3054551202764	-6109102405527	0.5716289285597	1	1	1	-1
660000	1	1.707613130389e+14	-3284276857087	-6568553714173	0.5449365345473	1	1	1	-1
680000	1	1.739505229393e+14	-3511621564498	-7023243128995	0.5190144972001	1	1	1	-1
700000	1	1.769870923412e+14	-3734808709545	-7469617419090	0.4940487492469	1	1	1	-1
720000	1	1.798772097626e+14	-3952335940554	-7904671881109	0.4701840102229	1	1	1	-1
740000	1	1.826278069375e+14	-4162997971753	-8325995943506	0.4475237029053	1	1	1	-1
760000	1	1.852463178092e+14	-4365886813581	-8731773627162	0.4261325317977	1	1	1	-1
780000	1	1.877404588848e+14	-4560374387054	-9120748774108	0.4060408863672	1	1	1	-1
800000	1	1.901180393732e+14	-4746083174683	-9492166349367	0.3872502434393	1	1	1	-1
820000	1	1.923868049276e+14	-4922850252047	-9845700504093	0.3697388722636	1	1	1	-1
840000	1	1.945543151697e+14	-5090689123945	-1.018137824789e+13	0.353467328208	1	1	1	-1
860000	1	1.966278526565e+14	-5249752623650	-1.04995052473e+13	0.3383834067077	1	1	1	-1
880000	1	1.986143594746e+14	-5400298990577	-1.080059798115e+13	0.3244263877377	1	1	1	-1
900000	1	2.005203970065e+14	-5542662274588	-1.108532454918e+13	0.3115305202323	1	1	1	-1
920000	1	2.023521243693e+14	-5677227483502	-1.1354454967e+13	0.2996277752939	1	1	1	-1
940000	1	2.041152913478e+14	-5804410391390	-1.160882078278e+13	0.2886499429849	1	1	1	-1
960000	1	2.058152421693e+14	-5924641622687	-1.184928324537e+13	0.2785301684903	1	1	1	-1
980000	1	2.074569270592e+14	-6038354473831	-1.207670894766e+13	0.2692040276691	1	1	1	-1
1000000	1	2.090449191017e+14	-6145975884154	-1.229195176831e+13	0.2606102361492	1	1	1	-1
1020000	1	2.105834344647e+14	-6247919983092	-1.249583996618e+13	0.2526910750654	1	1	1	-1
