2.0000000000000000e+04	-1.5779543123562979e+11	+4.1279377484711932e+11	+8.2558754969423865e+11	-7.7263088277982395e-02	+7.7263088277982395e-02	+1.0000000000000000e+00
4.0000000000000000e+04	+9.5680655822840271e+11	+1.1156762565511614e+12	+2.2313525131023228e+12	+1.7102496750354929e-01	+1.7102496750354929e-01	+1.0000000000000000e+00
6.0000000000000000e+04	+2.0577977702394104e+12	+1.6043772063406709e+12	+3.2087544126813418e+12	+1.9103037387437549e-01	+1.9103037387437549e-01	+1.0000000000000000e+00
8.0000000000000000e+04	+3.2206535709199258e+12	+1.9584823653260264e+12	+3.9169647306520527e+12	+1.9597636102937419e-01	+1.9597636102937419e-01	+1.0000000000000000e+00
1.0000000000000000e+05	+4.4026487971429854e+12	+2.2461475315603032e+12	+4.4922950631206064e+12	+1.9808967654343615e-01	+1.9808967654343615e-01	+1.0000000000000000e+00
1.2000000000000000e+05	+5.5947582626805996e+12	+2.4976696745053418e+12	+4.9953393490106836e+12	+1.9950078855526662e-01	+1.9950078855526662e-01	+1.0000000000000000e+00
1.4000000000000000e+05	+6.7946776717647666e+12	+2.7281731020624995e+12	+5.4563462041249990e+12	+2.0074004168834159e-01	+2.0074004168834159e-01	+1.0000000000000000e+00
1.6000000000000000e+05	+8.0019784242328271e+12	+2.9460647384308247e+12	+5.8921294768616494e+12	+2.0197927057924314e-01	+2.0197927057924314e-01	+1.0000000000000000e+00
1.8000000000000000e+05	+9.2168817629452578e+12	+3.1563290178098667e+12	+6.3126580356197334e+12	+2.0328209180620727e-01	+2.0328209180620727e-01	+1.0000000000000000e+00
2.0000000000000000e+05	+1.0439847866353387e+13	+3.3619977106668643e+12	+6.7239954213337285e+12	+2.0467031229092092e-01	+2.0467031229092092e-01	+1.0000000000000000e+00
2.2000000000000000e+05	+1.1671401548542555e+13	+3.5648886569937041e+12	+7.1297773139874082e+12	+2.0614580823372677e-01	+2.0614580823372677e-01	+1.0000000000000000e+00
2.4000000000000000e+05	+1.2912042475767744e+13	+3.7660169915210845e+12	+7.5320339830421689e+12	+2.0769926718469789e-01	+2.0769926718469789e-01	+1.0000000000000000e+00
2.6000000000000000e+05	+1.4162192175907670e+13	+3.9658460099619233e+12	+7.9316920199238467e+12	+2.0931446483619762e-01	+2.0931446483619762e-01	+1.0000000000000000e+00
2.8000000000000000e+05	+1.5422160912931963e+13	+4.1644536417232285e+12	+8.3289072834464570e+12	+2.1097087377349139e-01	+2.1097087377349139e-01	+1.0000000000000000e+00
3.0000000000000000e+05	+1.6692127910826102e+13	+4.3616514566060312e+12	+8.7233029132120625e+12	+2.1264560282878606e-01	+2.1264560282878606e-01	+1.0000000000000000e+00
3.2000000000000000e+05	+1.7972132178677770e+13	+4.5570748809465352e+12	+9.1141497618930703e+12	+2.1431502557400056e-01	+2.1431502557400056e-01	+1.0000000000000000e+00
3.4000000000000000e+05	+1.9262072454286469e+13	+4.7502541672791211e+12	+9.5005083345582422e+12	+2.1595619815913980e-01	+2.1595619815913980e-01	+1.0000000000000000e+00
3.6000000000000000e+05	+2.0561715009974828e+13	+4.9406709283166650e+12	+9.8813418566333301e+12	+2.1754805796515139e-01	+2.1754805796515139e-01	+1.0000000000000000e+00
3.8000000000000000e+05	+2.1870707877316418e+13	+5.1278026364298828e+12	+1.0255605272859766e+13	+2.1907235797169441e-01	+2.1907235797169441e-01	+1.0000000000000000e+00
4.0000000000000000e+05	+2.3188599774177797e+13	+5.3111563950930029e+12	+1.0622312790186006e+13	+2.2051429582563375e-01	+2.2051429582563375e-01	+1.0000000000000000e+00
4.2000000000000000e+05	+2.4514861843072797e+13	+5.4902929463697002e+12	+1.0980585892739400e+13	+2.2186282285922793e-01	+2.2186282285922793e-01	+1.0000000000000000e+00
4.4000000000000000e+05	+2.5848910322561832e+13	+5.6648419284784287e+12	+1.1329683856956857e+13	+2.2311065228359872e-01	+2.2311065228359872e-01	+1.0000000000000000e+00
4.6000000000000000e+05	+2.7190128483588637e+13	+5.8345095938703809e+12	+1.1669019187740762e+13	+2.2425401607306736e-01	+2.2425401607306736e-01	+1.0000000000000000e+00
4.8000000000000000e+05	+2.8537886524132988e+13	+5.9990803809343945e+12	+1.1998160761868789e+13	+2.2529223943725693e-01	+2.2529223943725693e-01	+1.0000000000000000e+00
5.0000000000000000e+05	+2.9891558553243660e+13	+6.1584138152874482e+12	+1.2316827630574896e+13	+2.2622720777865421e-01	+2.2622720777865421e-01	+1.0000000000000000e+00
5.2000000000000000e+05	+3.1250536232192762e+13	+6.3124381740759590e+12	+1.2624876348151918e+13	+2.2706279521175143e-01	+2.2706279521175143e-01	+1.0000000000000000e+00
5.4000000000000000e+05	+3.2614239016365828e+13	+6.4611421952167207e+12	+1.2922284390433441e+13	+2.2780431001495613e-01	+2.2780431001495613e-01	+1.0000000000000000e+00
5.6000000000000000e+05	+3.3982121222950934e+13	+6.6045658910880850e+12	+1.3209131782176170e+13	+2.2845799531495478e-01	+2.2845799531495478e-01	+1.0000000000000000e+00
5.8000000000000000e+05	+3.5353676328213000e+13	+6.7427912752577891e+12	+1.3485582550515578e+13	+2.2903060663062735e-01	+2.2903060663062735e-01	+1.0000000000000000e+00
6.0000000000000000e+05	+3.6728438984442914e+13	+6.8759335669388799e+12	+1.3751867133877760e+13	+2.2952907402600889e-01	+2.2952907402600889e-01	+1.0000000000000000e+00
6.2000000000000000e+05	+3.8105985260986219e+13	+7.0041332246849189e+12	+1.4008266449369838e+13	+2.2996024655629929e-01	+2.2996024655629929e-01	+1.0000000000000000e+00
