0.0000000000000000e+00	+5.8429705337621588e+14	+1.9184987851972184e+13	+3.8369975703944367e+13	+0.0000000000000000e+00	+0.0000000000000000e+00	+1.0000000000000000e+00
2.0000000000000000e+04	+5.8429754324284738e+14	+1.9185090240265641e+13	+3.8370180480531281e+13	+1.6340156289506504e-04	+1.6340156289506504e-04	+1.0000000000000000e+00
4.0000000000000000e+04	+5.8429901282990538e+14	+1.9185397401621812e+13	+3.8370794803243625e+13	+3.2679884397492152e-04	+3.2679884397492152e-04	+1.0000000000000000e+00
6.0000000000000000e+04	+5.8430146209888062e+14	+1.9185909325467656e+13	+3.8371818650935312e+13	+4.9018756161635780e-04	+4.9018756161635780e-04	+1.0000000000000000e+00
8.0000000000000000e+04	+5.8430489098559300e+14	+1.9186625994181180e+13	+3.8373251988362359e+13	+6.5356343457968313e-04	+6.5356343457968313e-04	+1.0000000000000000e+00
1.0000000000000000e+05	+5.8430929940019400e+14	+1.9187547383090184e+13	+3.8375094766180367e+13	+8.1692218219922238e-04	+8.1692218219922238e-04	+1.0000000000000000e+00
1.2000000000000000e+05	+5.8431468722717175e+14	+1.9188673460471434e+13	+3.8377346920942867e+13	+9.8025952457239489e-04	+9.8025952457239489e-04	+1.0000000000000000e+00
1.4000000000000000e+05	+5.8432105432535500e+14	+1.9190004187548973e+13	+3.8380008375097945e+13	+1.1435711827467267e-03	+1.1435711827467267e-03	+1.0000000000000000e+00
1.6000000000000000e+05	+5.8432840052792012e+14	+1.9191539518492195e+13	+3.8383079036984391e+13	+1.3068528789043723e-03	+1.3068528789043723e-03	+1.0000000000000000e+00
1.8000000000000000e+05	+5.8433672564239775e+14	+1.9193279400413660e+13	+3.8386558800827320e+13	+1.4701003365435242e-03	+1.4701003365435242e-03	+1.0000000000000000e+00
2.0000000000000000e+05	+5.8434602945068212e+14	+1.9195223773366227e+13	+3.8390447546732453e+13	+1.6333092806562551e-03	+1.6333092806562551e-03	+1.0000000000000000e+00
2.2000000000000000e+05	+5.8435631170904000e+14	+1.9197372570339730e+13	+3.8394745140679461e+13	+1.7964754379020185e-03	+1.7964754379020185e-03	+1.0000000000000000e+00
2.4000000000000000e+05	+5.8436757214812100e+14	+1.9199725717257445e+13	+3.8399451434514891e+13	+1.9595945367763576e-03	+1.9595945367763576e-03	+1.0000000000000000e+00
2.6000000000000000e+05	+5.8437981047296962e+14	+1.9202283132971613e+13	+3.8404566265943227e+13	+2.1226623077739738e-03	+2.1226623077739738e-03	+1.0000000000000000e+00
2.8000000000000000e+05	+5.8439302636303738e+14	+1.9205044729258426e+13	+3.8410089458516852e+13	+2.2856744835456359e-03	+2.2856744835456359e-03	+1.0000000000000000e+00
3.0000000000000000e+05	+5.8440721947219612e+14	+1.9208010410812535e+13	+3.8416020821625070e+13	+2.4486267990480024e-03	+2.4486267990480024e-03	+1.0000000000000000e+00
3.2000000000000000e+05	+5.8442238942875262e+14	+1.9211180075240562e+13	+3.8422360150481125e+13	+2.6115149916854925e-03	+2.6115149916854925e-03	+1.0000000000000000e+00
3.4000000000000000e+05	+5.8443853583546338e+14	+1.9214553613053801e+13	+3.8429107226107602e+13	+2.7743348014436712e-03	+2.7743348014436712e-03	+1.0000000000000000e+00
3.6000000000000000e+05	+5.8445565826955012e+14	+1.9218130907660117e+13	+3.8436261815320234e+13	+2.9370819710125280e-03	+2.9370819710125280e-03	+1.0000000000000000e+00
3.8000000000000000e+05	+5.8447375628271762e+14	+1.9221911835354723e+13	+3.8443823670709445e+13	+3.0997522458994708e-03	+3.0997522458994708e-03	+1.0000000000000000e+00
4.0000000000000000e+05	+5.8449282940116925e+14	+1.9225896265309789e+13	+3.8451792530619578e+13	+3.2623413745297928e-03	+3.2623413745297928e-03	+1.0000000000000000e+00
4.2000000000000000e+05	+5.8451287712562612e+14	+1.9230084059562906e+13	+3.8460168119125812e+13	+3.4248451083345784e-03	+3.4248451083345784e-03	+1.0000000000000000e+00
4.4000000000000000e+05	+5.8453389893134438e+14	+1.9234475073004062e+13	+3.8468950146008125e+13	+3.5872592018235646e-03	+3.5872592018235646e-03	+1.0000000000000000e+00
4.6000000000000000e+05	+5.8455589426813438e+14	+1.9239069153361051e+13	+3.8478138306722102e+13	+3.7495794126420276e-03	+3.7495794126420276e-03	+1.0000000000000000e+00
4.8000000000000000e+05	+5.8457886256037950e+14	+1.9243866141183285e+13	+3.8487732282366570e+13	+3.9118015016101609e-03	+3.9118015016101609e-03	+1.0000000000000000e+00
5.0000000000000000e+05	+5.8460280320705525e+14	+1.9248865869823637e+13	+3.8497731739647273e+13	+4.0739212327422910e-03	+4.0739212327422910e-03	+1.0000000000000000e+00
5.2000000000000000e+05	+5.8462771558174800e+14	+1.9254068165418262e+13	+3.8508136330836523e+13	+4.2359343732446923e-03	+4.2359343732446923e-03	+1.0000000000000000e+00
5.4000000000000000e+05	+5.8465359903267512e+14	+1.9259472846863805e+13	+3.8518945693727609e+13	+4.3978366934894772e-03	+4.3978366934894772e-03	+1.0000000000000000e+00
5.6000000000000000e+05	+5.8468045288270238e+14	+1.9265079725792586e+13	+3.8530159451585172e+13	+4.5596239669613769e-03	+4.5596239669613769e-03	+1.0000000000000000e+00
5.8000000000000000e+05	+5.8470827642936375e+14	+1.9270888606544406e+13	+3.8541777213088812e+13	+4.7212919701758276e-03	+4.7212919701758276e-03	+1.0000000000000000e+00
6.0000000000000000e+05	+5.8473706894487838e+14	+1.9276899286135441e+13	+3.8553798572270883e+13	+4.8828364825633797e-03	+4.8828364825633797e-03	+1.0000000000000000e+00
6.2000000000000000e+05	+5.8476682967616788e+14	+1.9283111554223668e+13	+3.8566223108447336e+13	+5.0442532863187667e-03	+5.0442532863187667e-03	+1.0000000000000000e+00
6.4000000000000000e+05	+5.8479755784487225e+14	+1.9289525193070281e+13	+3.8579050386140562e+13	+5.2055381662086241e-03	+5.2055381662086241e-03	+1.0000000000000000e+00
6.6000000000000000e+05	+5.8482925264736500e+14	+1.9296139977496781e+13	+3.8592279954993562e+13	+5.3666869093354982e-03	+5.3666869093354982e-03	+1.0000000000000000e+00
6.8000000000000000e+05	+5.8486191325476575e+14	+1.9302955674837461e+13	+3.8605911349674922e+13	+5.5276953048501937e-03	+5.5276953048501937e-03	+1.0000000000000000e+00
7.0000000000000000e+05	+5.8489553881295200e+14	+1.9309972044886383e+13	+3.8619944089772766e+13	+5.6885591436098290e-03	+5.6885591436098290e-03	+1.0000000000000000e+00
7.2000000000000000e+05	+5.8493012844256800e+14	+1.9317188839838438e+13	+3.8634377679676875e+13	+5.8492742177718316e-03	+5.8492742177718316e-03	+1.0000000000000000e+00
7.4000000000000000e+05	+5.8496568123903100e+14	+1.9324605804223938e+13	+3.8649211608447875e+13	+6.0098363203187751e-03	+6.0098363203187751e-03	+1.0000000000000000e+00
7.6000000000000000e+05	+5.8500219627253462e+14	+1.9332222674835734e+13	+3.8664445349671469e+13	+6.1702412445039396e-03	+6.1702412445039396e-03	+1.0000000000000000e+00
7.8000000000000000e+05	+5.8503967258804900e+14	+1.9340039180648234e+13	+3.8680078361296469e+13	+6.3304847832086437e-03	+6.3304847832086437e-03	+1.0000000000000000e+00
8.0000000000000000e+05	+5.8507810920531600e+14	+1.9348055042727094e+13	+3.8696110085454188e+13	+6.4905627281999266e-03	+6.4905627281999266e-03	+1.0000000000000000e+00
8.2000000000000000e+05	+5.8511750511883988e+14	+1.9356269974129000e+13	+3.8712539948258000e+13	+6.6504708692747697e-03	+6.6504708692747697e-03	+1.0000000000000000e+00
8.4000000000000000e+05	+5.8515785929787312e+14	+1.9364683679789504e+13	+3.8729367359579008e+13	+6.8102049932782256e-03	+6.8102049932782256e-03	+1.0000000000000000e+00
8.6000000000000000e+05	+5.8519917068639512e+14	+1.9373295856398578e+13	+3.8746591712797156e+13	+6.9697608829756754e-03	+6.9697608829756754e-03	+1.0000000000000000e+00
8.8000000000000000e+05	+5.8524143820308338e+14	+1.9382106192261324e+13	+3.8764212384522648e+13	+7.1291343157610610e-03	+7.1291343157610610e-03	+1.0000000000000000e+00
9.0000000000000000e+05	+5.8528466074127850e+14	+1.9391114367142523e+13	+3.8782228734285047e+13	+7.2883210621793168e-03	+7.2883210621793168e-03	+1.0000000000000000e+00
9.2000000000000000e+05	+5.8532883716893662e+14	+1.9400320052093113e+13	+3.8800640104186227e+13	+7.4473168842326748e-03	+7.4473168842326748e-03	+1.0000000000000000e+00
9.4000000000000000e+05	+5.8537396632857300e+14	+1.9409722909255988e+13	+3.8819445818511977e+13	+7.6061175334436702e-03	+7.6061175334436702e-03	+1.0000000000000000e+00
9.6000000000000000e+05	+5.8542004703719300e+14	+1.9419322591648332e+13	+3.8838645183296664e+13	+7.7647187486366382e-03	+7.7647187486366382e-03	+1.0000000000000000e+00
9.8000000000000000e+05	+5.8546707808620850e+14	+1.9429118742917789e+13	+3.8858237485835578e+13	+7.9231162533954843e-03	+7.9231162533954843e-03	+1.0000000000000000e+00
1.0000000000000000e+06	+5.8551505824133725e+14	+1.9439110997068574e+13	+3.8878221994137148e+13	+8.0813057531473227e-03	+8.0813057531473227e-03	+1.0000000000000000e+00
1.0200000000000000e+06	+5.8556398624248500e+14	+1.9449298978153539e+13	+3.8898597956307078e+13	+8.2392829318131359e-03	+8.2392829318131359e-03	+1.0000000000000000e+00
1.0400000000000000e+06	+5.8561386080360538e+14	+1.9459682299927488e+13	+3.8919364599854977e+13	+8.3970434479564218e-03	+8.3970434479564218e-03	+1.0000000000000000e+00
