1.000000e+02 1.641413e+00 2.364600e+00 -4.966444e-01 -4.481181e-02 -1.817310e-01
1.020000e+02 1.610428e+00 2.364600e+00 -5.167081e-01 -4.688584e-02 -1.905781e-01
1.040000e+02 1.578661e+00 2.364600e+00 -5.371690e-01 -4.902516e-02 -1.997445e-01
1.060000e+02 1.546099e+00 2.364600e+00 -5.580271e-01 -5.123164e-02 -2.092421e-01
1.080000e+02 1.512727e+00 2.364600e+00 -5.792825e-01 -5.350720e-02 -2.190835e-01
1.100000e+02 1.478529e+00 2.364600e+00 -6.009351e-01 -5.585388e-02 -2.292818e-01
1.120000e+02 1.443490e+00 2.364600e+00 -6.229849e-01 -5.827382e-02 -2.398508e-01
1.140000e+02 1.407593e+00 2.364600e+00 -6.454320e-01 -6.076926e-02 -2.508054e-01
1.160000e+02 1.370820e+00 2.364600e+00 -6.682763e-01 -6.334252e-02 -2.621609e-01
1.180000e+02 1.333152e+00 2.364600e+00 -6.915177e-01 -6.599608e-02 -2.739338e-01
1.200000e+02 1.294570e+00 2.364600e+00 -7.151564e-01 -6.873251e-02 -2.861414e-01
1.220000e+02 1.255051e+00 2.364600e+00 -7.391923e-01 -7.155452e-02 -2.988020e-01
1.240000e+02 1.214575e+00 2.364600e+00 -7.636254e-01 -7.446495e-02 -3.119349e-01
1.260000e+02 1.173117e+00 2.364600e+00 -7.884557e-01 -7.746679e-02 -3.255607e-01
1.280000e+02 1.130653e+00 2.364600e+00 -8.136832e-01 -8.056317e-02 -3.397010e-01
1.300000e+02 1.087156e+00 2.364600e+00 -8.393079e-01 -8.375740e-02 -3.543786e-01
1.320000e+02 1.042599e+00 2.364600e+00 -8.653297e-01 -8.705294e-02 -3.696180e-01
1.340000e+02 9.969531e-01 2.364600e+00 -8.917488e-01 -9.045344e-02 -3.854447e-01
1.360000e+02 9.501863e-01 2.364600e+00 -9.185650e-01 -9.396276e-02 -4.018860e-01
1.380000e+02 9.022661e-01 2.364600e+00 -9.457784e-01 -9.758493e-02 -4.189706e-01
1.400000e+02 8.531577e-01 2.364600e+00 -9.733889e-01 -1.013242e-01 -4.367291e-01
1.420000e+02 8.028245e-01 2.364600e+00 -1.001397e+00 -1.051852e-01 -4.551938e-01
1.440000e+02 7.512274e-01 2.364600e+00 -1.029801e+00 -1.091724e-01 -4.743987e-01
1.460000e+02 6.983254e-01 2.364600e+00 -1.058603e+00 -1.132911e-01 -4.943800e-01
1.480000e+02 6.440749e-01 2.364600e+00 -1.087803e+00 -1.175465e-01 -5.151761e-01
1.500000e+02 5.884299e-01 2.364600e+00 -1.117399e+00 -1.219441e-01 -5.368271e-01
1.520000e+02 5.313419e-01 2.364600e+00 -1.147392e+00 -1.264899e-01 -5.593759e-01
1.540000e+02 4.727596e-01 2.364600e+00 -1.177783e+00 -1.311901e-01 -5.828674e-01
1.560000e+02 4.126291e-01 2.364600e+00 -1.208571e+00 -1.360514e-01 -6.073489e-01
1.580000e+02 3.508935e-01 2.364600e+00 -1.239755e+00 -1.410808e-01 -6.328703e-01
1.600000e+02 2.874931e-01 2.364600e+00 -1.271337e+00 -1.462857e-01 -6.594839e-01
1.620000e+02 2.223655e-01 2.364600e+00 -1.303316e+00 -1.516740e-01 -6.872442e-01
1.640000e+02 1.554453e-01 2.364600e+00 -1.335692e+00 -1.572541e-01 -7.162081e-01
1.660000e+02 8.666469e-02 2.364600e+00 -1.368466e+00 -1.630349e-01 -7.464348e-01
1.680000e+02 1.595332e-02 2.364600e+00 -1.401636e+00 -1.690259e-01 -7.779848e-01
1.700000e+02 -5.676103e-02 2.364600e+00 -1.435203e+00 -1.752371e-01 -8.109206e-01
1.720000e+02 -1.315521e-01 2.364600e+00 -1.469168e+00 -1.816793e-01 -8.453050e-01
1.740000e+02 -2.084941e-01 2.364600e+00 -1.503529e+00 -1.883639e-01 -8.812009e-01
1.760000e+02 -2.876609e-01 2.364600e+00 -1.538288e+00 -1.953030e-01 -9.186699e-01
1.780000e+02 -3.691245e-01 2.364600e+00 -1.573444e+00 -2.025097e-01 -9.577711e-01
1.800000e+02 -4.529526e-01 2.364600e+00 -1.608996e+00 -2.099979e-01 -9.985584e-01
1.820000e+02 -5.392068e-01 2.364600e+00 -1.644946e+00 -2.177824e-01 -1.041078e+00
1.840000e+02 -6.279382e-01 2.364600e+00 -1.681293e+00 -2.258790e-01 -1.085366e+00
1.860000e+02 -7.191833e-01 2.364600e+00 -1.718037e+00 -2.343049e-01 -1.131442e+00
1.880000e+02 -8.129582e-01 2.364600e+00 -1.755178e+00 -2.430781e-01 -1.179302e+00
1.900000e+02 -9.092505e-01 2.364600e+00 -1.792716e+00 -2.522182e-01 -1.228917e+00
1.920000e+02 -1.008010e+00 2.364600e+00 -1.830650e+00 -2.617462e-01 -1.280213e+00
1.940000e+02 -1.109134e+00 2.364600e+00 -1.868982e+00 -2.716846e-01 -1.333067e+00
1.960000e+02 -1.212454e+00 2.364600e+00 -1.907711e+00 -2.820575e-01 -1.387285e+00
1.980000e+02 -1.317713e+00 2.364600e+00 -1.946837e+00 -2.928910e-01 -1.442585e+00
2.000000e+02 -1.424539e+00 2.364600e+00 -1.986360e+00 -3.042130e-01 -1.498566e+00
2.020000e+02 -1.532415e+00 2.364600e+00 -2.026280e+00 -3.160536e-01 -1.554681e+00
2.040000e+02 -1.640635e+00 2.364600e+00 -2.066597e+00 -3.284453e-01 -1.610193e+00
2.060000e+02 -1.748259e+00 2.364600e+00 -2.107311e+00 -3.414231e-01 -1.664125e+00
2.080000e+02 -1.854055e+00 2.364600e+00 -2.148422e+00 -3.550245e-01 -1.715209e+00
2.100000e+02 -1.956432e+00 2.364600e+00 -2.189929e+00 -3.692903e-01 -1.761813e+00
2.120000e+02 -2.053374e+00 2.364600e+00 -2.231834e+00 -3.842641e-01 -1.801876e+00
2.140000e+02 -2.142367e+00 2.364600e+00 -2.274136e+00 -3.999931e-01 -1.832838e+00
2.160000e+02 -2.220344e+00 2.364600e+00 -2.316834e+00 -4.165280e-01 -1.851582e+00
2.180000e+02 -2.283660e+00 2.364600e+00 -2.359930e+00 -4.339233e-01 -1.854407e+00
2.200000e+02 -2.328119e+00 2.364600e+00 -2.403422e+00 -4.522377e-01 -1.837059e+00
2.220000e+02 -2.349101e+00 2.364600e+00 -2.447311e+00 -4.715336e-01 -1.794856e+00
2.240000e+02 -2.341815e+00 2.364600e+00 -2.491598e+00 -4.918780e-01 -1.722940e+00
2.260000e+02 -2.301722e+00 2.364600e+00 -2.536281e+00 -5.133418e-01 -1.616699e+00
2.280000e+02 -2.225131e+00 2.364600e+00 -2.581361e+00 -5.359999e-01 -1.472370e+00
2.300000e+02 -2.109943e+00 2.364600e+00 -2.626838e+00 -5.599305e-01 -1.287774e+00
2.320000e+02 -1.956416e+00 2.364600e+00 -2.672711e+00 -5.852145e-01 -1.063091e+00
2.340000e+02 -1.767784e+00 2.364600e+00 -2.718982e+00 -6.119336e-01 -8.014683e-01
2.360000e+02 -1.550491e+00 2.364600e+00 -2.765649e+00 -6.401689e-01 -5.092724e-01
