1.000000e+02 -2.478628e-02 0.000000e+00 -2.999876e-03 -2.312666e-03 -1.947374e-02
1.020000e+02 -2.667583e-02 0.000000e+00 -3.183487e-03 -2.482400e-03 -2.100994e-02
1.040000e+02 -2.868832e-02 0.000000e+00 -3.374442e-03 -2.662296e-03 -2.265158e-02
1.060000e+02 -3.083164e-02 0.000000e+00 -3.572884e-03 -2.852909e-03 -2.440584e-02
1.080000e+02 -3.311426e-02 0.000000e+00 -3.778956e-03 -3.054827e-03 -2.628047e-02
1.100000e+02 -3.554531e-02 0.000000e+00 -3.992804e-03 -3.268674e-03 -2.828383e-02
1.120000e+02 -3.813463e-02 0.000000e+00 -4.214570e-03 -3.495113e-03 -3.042494e-02
1.140000e+02 -4.089284e-02 0.000000e+00 -4.444399e-03 -3.734849e-03 -3.271359e-02
1.160000e+02 -4.383141e-02 0.000000e+00 -4.682435e-03 -3.988633e-03 -3.516034e-02
1.180000e+02 -4.696276e-02 0.000000e+00 -4.928821e-03 -4.257263e-03 -3.777668e-02
1.200000e+02 -5.030032e-02 0.000000e+00 -5.183702e-03 -4.541590e-03 -4.057503e-02
1.220000e+02 -5.385866e-02 0.000000e+00 -5.447221e-03 -4.842522e-03 -4.356892e-02
1.240000e+02 -5.765357e-02 0.000000e+00 -5.719523e-03 -5.161026e-03 -4.677302e-02
1.260000e+02 -6.170222e-02 0.000000e+00 -6.000751e-03 -5.498136e-03 -5.020333e-02
1.280000e+02 -6.602329e-02 0.000000e+00 -6.291049e-03 -5.854956e-03 -5.387728e-02
1.300000e+02 -7.063711e-02 0.000000e+00 -6.590561e-03 -6.232667e-03 -5.781388e-02
1.320000e+02 -7.556584e-02 0.000000e+00 -6.899431e-03 -6.632532e-03 -6.203388e-02
1.340000e+02 -8.083370e-02 0.000000e+00 -7.217803e-03 -7.055905e-03 -6.655999e-02
1.360000e+02 -8.646713e-02 0.000000e+00 -7.545821e-03 -7.504237e-03 -7.141707e-02
1.380000e+02 -9.249509e-02 0.000000e+00 -7.883629e-03 -7.979083e-03 -7.663238e-02
1.400000e+02 -9.894929e-02 0.000000e+00 -8.231370e-03 -8.482114e-03 -8.223581e-02
1.420000e+02 -1.058646e-01 0.000000e+00 -8.589189e-03 -9.015126e-03 -8.826025e-02
1.440000e+02 -1.132792e-01 0.000000e+00 -8.957230e-03 -9.580048e-03 -9.474189e-02
1.460000e+02 -1.212352e-01 0.000000e+00 -9.335636e-03 -1.017896e-02 -1.017206e-01
1.480000e+02 -1.297791e-01 0.000000e+00 -9.724551e-03 -1.081410e-02 -1.092404e-01
1.500000e+02 -1.389619e-01 0.000000e+00 -1.012412e-02 -1.148789e-02 -1.173499e-01
1.520000e+02 -1.488404e-01 0.000000e+00 -1.053448e-02 -1.220293e-02 -1.261030e-01
1.540000e+02 -1.594771e-01 0.000000e+00 -1.095579e-02 -1.296204e-02 -1.355593e-01
1.560000e+02 -1.709415e-01 0.000000e+00 -1.138818e-02 -1.376827e-02 -1.457851e-01
